کوی نوبنیاد,51.3771955790654,35.7371002741359,کوی نصر
شریعتی شمالی,51.3733682667938,35.6384884287903,شهرک شریعتی
دانشگاه شریف,51.1349139324187,35.7515745182722,شهرک دانشگاه شریف
شهرک آزمایش,51.3596694289361,35.7304388247223,شهرک آزمایش
شهرک رضویه,51.4942169629268,35.6127814548122,شهرک رضویه
یافت آباد بازار مبل,51.3498927769517,35.6571818,یافت آباد شمالی
مینا,51.4521898817993,35.6759068099823,مینای شمالی
آپادانا خرمشهر,51.3292958695686,35.7071563558298,شهرک آپادانا
شهرک مفتح,51.3727697907804,35.7579254271833,شهرک غرب
محمودیه,51.4126015463412,35.7970885704002,محمودیه
زنجان,51.3596610311463,35.6950178647076,زنجان جنوبی
آسمان,51.3431671838918,35.7754214858043,پونک
طرشت,51.3426475439901,35.7056532,طرشت
چیذر,51.4552467322188,35.7969749559081,چیذر
آسمان سرو,51.3530758255982,35.77814735,سرو
دروس,51.4554284809142,35.7725232889178,دروس
دیلمان,51.4324599868523,35.6027802441879,دیلمان
شهران شمالی,51.2862856126442,35.7737450845862,شهران شمالی
علی آبادجوانمرد,51.4254709982636,35.6253841796588,علی آباد
آبشار,51.4425691087173,35.6787794652583,آبشار
فومن,51.393556064167,35.79913245,اوین
شهید رجایی,51.3276573587813,35.6319085490268,شهید رجایی
نارمک جنوبی,51.4916624632601,35.717008940497,نارمک جنوبی
خاقانی,51.4279314273294,35.7101365871819,امجدیه - خاقانی
هفت حوض,51.4898760923432,35.7282810488212,هفت حوض
امامزاده قاسم نخجوان,51.5221539698817,35.7652663121822,قاسم آباد
گاندی ساعی,51.4168863163785,35.74598745,گاندی
حبیب الله,51.3557648141822,35.713863348578,حبیب الله
قصر فیروزه,51.5046330225574,35.675430356801,قصر فیروزه ۱
اکباتان,51.303528682115,35.70784525,اکباتان
اسفندیاری,51.3843961086559,35.6294517061037,اسفندیاری و بستان
سلسبیل جنوبی,51.3752637738662,35.6855647156861,سلسبیل جنوبی
ظهیر آباد,51.4498804275566,35.5961136151234,ظهیرآباد
فردوس شرق,51.3212760191305,35.7220179139732,فردوس
شمس آباد مجیدیه,51.4773128050255,35.7482672076215,شمس آباد
فیروز آبادی,51.433166557182,35.5950886593332,فیروز آبادی
 ولی اباد,51.4276811316514,35.5864492972035,ولی آباد
کوی هفدهم شهریور,51.294429523857,35.6690564233953,هفده شهریور
نیلوفر,51.4338711482217,35.7358647266932,نیلوفر - شهید قندی
دکتر هوشیار 21 متری جی,51.3511883014943,35.6945385,دکتر هوشیار
یوسف آباد,51.4049374774064,35.7364390661209,یوسف آباد
مراد آباد,51.3277412889606,35.7860607757693,مرادآباد
درکه کوهسار,51.3788002992609,35.8052992797092,درکه
کمیل,51.2250293817567,35.7601933086567,امیر دژبان
علم و صنعت,51.5089574056541,35.7416157993455,علم و صنعت
دهقان گرگان,51.4492922016954,35.7080232527861,گرگان
سازمان آب,51.2903024435464,35.7404098598821,سازمان آب
شیخ هادی,51.407284426864,35.69131245,شیخ هادی
قیام دشت,51.4413445179435,35.6696456150902,قیام
شهر جدید هشتگرد,51.433166557182,35.5950886593332,فیروز آبادی
تهرانپارس شرقی,51.5462138221936,35.7393459170829,تهرانپارس شرقی
شهرک طالقانی,51.3727697907804,35.7579254271833,شهرک غرب
حافظیه,51.4949013275267,35.6999039374671,حافظیه
فرح آباد,51.4801208146257,35.7724395492532,هروی - حسین آباد
سیزده آبان,51.405169593758,35.6098875766682,
زرگنده,51.4323917111637,35.7742187655823,زرگنده
اسلام آباد والفجر,51.5038205440561,35.6410726,
پاسداران ضرابخانه,51.4676663253749,35.7723302941555,پاسداران - ضرابخانه
ابوذر منطقه 14,51.4863395557285,35.6814238499327,ابوذر
میدان ولیعصر,51.4124076033965,35.70751485,ولیعصر
شهر قدس,51.385134782112,35.76476345,مدیریت
عباس آباد اندیشه,51.434298940198,35.7273494,عباس آباد - اندیشه
حسن آباد,51.4323917111637,35.7742187655823,زرگنده
طالقانی,51.4279314273294,35.7101365871819,امجدیه - خاقانی
ایران,51.4397593195021,35.6876204623456,ایران
فرودگاه مهرآباد,51.31402961557,35.6878398789133,فرودگاه مهرآباد
پامنار,51.4244420905245,35.6810237625525,ارگ - پامنار
هفدهم شهریور,51.294429523857,35.6690564233953,هفده شهریور
مهران,51.3185904773865,35.7327391177828,مهران - پیامبر
گوهردشت فاز 1,51.5046330225574,35.675430356801,قصر فیروزه ۱
تهران شریعتی حشمتیه,51.453852051365,35.7261184937627,حشمتیه
جنت اباد جنوبی,51.3055682492694,35.7433093002819,جنت‌ آباد جنوبی
چیتگر جنوبی,51.1632386410581,35.7176948650451,چیتگر
کوهسار درکه,51.3788002992609,35.8052992797092,درکه
هروی حسین آباد مبارک آباد,51.4801208146257,35.7724395492532,هروی - حسین آباد
ده ونک,51.3920289508889,35.7680394225832,ونک
فلاح جلیلی,51.3620317592193,35.6501155,جلیلی
شهرک گلستان,51.3727697907804,35.7579254271833,شهرک غرب
سلیمانیه سرآسیاب دولاب,51.4603759278242,35.6785593701889,آهنگران
سلسبیل شمالی,51.3740859979223,35.6954626881468,سلسبیل شمالی
بلوار فردوس,51.3212760191305,35.7220179139732,فردوس
اوقاف,51.5149944465651,35.7503385756022,اوقاف
گرگان,51.4492922016954,35.7080232527861,گرگان
شاهد,51.4785771391369,35.6764475821724,شهرابی
مهران ,51.3185904773865,35.7327391177828,مهران - پیامبر
نبی اکرم ص,51.4765058626897,35.68242221093,نبی اکرم
آذربایجان,51.3980136525174,35.6917936720786,آذربایجان
اهنگ,51.4855175768212,35.6619819436173,آهنگ
شرق تهران,51.1984885526567,35.7109217254146,شهرک دانشگاه تهران
جی امامزاده عبدالله,51.3492737074865,35.6781310849358,امام زاده عبدالله
زعفرانیه طاهری,51.4167637604826,35.8077422810875,زعفرانیه
دروازه شمیران,51.4415913362346,35.695761469281,دروازه شمیران
سرخ حصار,51.5390833767307,35.7238534090124,سرخه حصار
کاظم آباد,51.4688201952046,35.7496846887685,کاظم آباد - بنی هاشم
مجیدیه شمالی,51.4662271503954,35.7352341435174,مجیدیه
استاد معین,51.3431395146967,35.6954006,استاد معین
امیراباد,51.3874827535255,35.7334922,امیرآباد
شبیری جی,51.356689569242,35.6748206,جی
تهران ویلا,51.3665345445752,35.7230971793823,تهران ویلا
شهرک استقلال,51.2276600308324,35.7014674967027,شهرک استقلال
نصرت,51.3842989601597,35.7040359416578,نصرت
خاک سفید,51.5640384888377,35.7415788332023,خاک سفید - گلشن
بلور سازی,51.38276,35.6633,عباسی
جردن امانیه,51.4200240857867,35.7806242425337,جردن - پارک ملت
صمدی,51.4541040025872,35.7018237463867,شهید اسدی
تسلیحات,51.4730272247318,35.7193814593349,تسلیحات
شهرک غزالی,51.1611280930022,35.7329634195808,شهرک غزالی
جنت آباد شمالی,51.309190565927,35.7714271,جنت‌ آباد شمالی
امام زاده قاسم,51.4405804736484,35.8116714299753,امام زاده قاسم
چتگر,51.1632386410581,35.7176948650451,چیتگر
دستغیب,51.3480666723016,35.6864361,دستغیب
جابری,51.4529165885843,35.683774440167,جابری
حسین اباد دولاب,51.4721841079852,35.6640971492447,آهنگ
امام سجاد ع,51.3583941345223,35.6544186305887,سجاد
مرزداران شرقی,51.5462138221936,35.7393459170829,تهرانپارس شرقی
خزانه بخارایی,51.4211354588248,35.6387861524787,خزانه
کریم آباد,51.4801208146257,35.7724395492532,هروی - حسین آباد
جوانمرد قصاب,51.4263394853371,35.6145360268788,جوانمرد قصاب
صفائیه چشمه علی,51.4529739150678,35.6038177746932,باروت کوبی
نبی اکرم,51.4765058626897,35.68242221093,نبی اکرم
امامزاده یحیی,51.4345977325252,35.6799722362183,امام زاده یحیی
دلگشا,51.4569309794476,35.6825202864227,نیکنام
سلسبیل,51.3752637738662,35.6855647156861,سلسبیل جنوبی
بهار,51.4329047779006,35.7095456837467,بهار
یافت آباد,51.3498927769517,35.6571818,یافت آباد شمالی
مهران منطقه 4,51.4571714619099,35.7489960793975,مهران
طوس,51.360353,35.660972,ابوذر غربی
تهران,51.1984885526567,35.7109217254146,شهرک دانشگاه تهران
سعید آباد,51.29316,35.65431,شادآباد
امامزاده حسن ع,51.3492737074865,35.6781310849358,امام زاده عبدالله
تهران سر,51.1984885526567,35.7109217254146,شهرک دانشگاه تهران
شهرک کیانشهر,51.4449240115208,35.6393135812587,کیانشهر شمالی
منظریه,51.4016144641277,35.6834941231093,منیریه
ابشار,51.4425691087173,35.6787794652583,آبشار
عباسی,51.3856806979869,35.66339085,عباسی
حصارک,51.3119063556629,35.7827312657025,حصارک
سولقان,51.1447298160906,35.7579031556294,
احتشامیه,51.46255,35.77322,پاسداران - ضرابخانه
شمس اباد مجیدیه,51.4773128050255,35.7482672076215,شمس آباد
کوثر,51.5359978102562,35.7640927366418,قنات کوثر - شهرک امید
جنت اباد شمالی,51.309190565927,35.7714271,جنت‌ آباد شمالی
فرمانیه,51.4712831215881,35.7956797786491,دیباجی - فرمانیه
شمس اباد,51.4773128050255,35.7482672076215,شمس آباد
شهرک پرواز,51.3065302522759,35.7250866875853,شهرک پرواز
امامزاده قاسم,51.5221539698817,35.7652663121822,قاسم آباد
پیروزی,51.4859772082576,35.6960527788536,پیروزی
امامت,51.4892284205058,35.70903375,میدان امامت
شهرک مسلمین,51.3727697907804,35.7579254271833,شهرک غرب
تهرانسر,51.2476347565543,35.692823,تهرانسر غربی
دزاشیب,51.4546064491256,35.8073799546754,نیاوران
جمشیدیه,51.4662271503954,35.7352341435174,مجیدیه
شهرک فرشته,51.088688,35.719508,
سرو آزاد,51.1813820627577,35.7569791100949,سرو آزاد
جیحون,51.3286660706888,35.7738741042415,المهدی - سیمون بولیوار
خانی آبادنو,51.3892863529707,35.6321671120839,خانی آباد شمالی
کامرانیه,51.4200240857867,35.7806242425337,جردن - پارک ملت
جنت آباد جنوبی,51.3055682492694,35.7433093002819,جنت‌ آباد جنوبی
پونک,51.326105562327,35.7578127380198,پونک
اقدسیه,51.4441583651168,35.5940877135931,اقدسیه
شهرک شریفی,51.1349139324187,35.7515745182722,شهرک دانشگاه شریف
سبلان شمالی,51.3403333170887,35.6499465517317,شهرک ولیعصر شمالی
سلامت,51.3831328130204,35.6765878819134,خرمشهر
فلاح,51.369257,35.659804,ابوذر شرقی
پاسدار گمنام,51.4855175768212,35.6619819436173,آهنگ
تولید دارو,51.3382226505889,35.6638642092481,تولید دارو
فلاح بلوار سجاد,51.3583941345223,35.6544186305887,سجاد
زعفرایی,51.4167637604826,35.8077422810875,زعفرانیه
شیخ بهایی شمالی,51.407284426864,35.69131245,شیخ هادی
زعفرانیه,51.4167637604826,35.8077422810875,زعفرانیه
یاخچی اباد ,51.4059277492985,35.6266223954067,یاخجی آباد - رضوان
شهرک دانش,51.3727697907804,35.7579254271833,شهرک غرب
نیلوفر شهید قندی,51.4338711482217,35.7358647266932,نیلوفر - شهید قندی
حسن آباد باقرفر,51.4323917111637,35.7742187655823,زرگنده
شهرک امید,51.5359978102562,35.7640927366418,قنات کوثر - شهرک امید
سیدخندان,51.44017,35.74849,سید خندان
ورداورد,51.1354159913094,35.734999,وردآورد
مهرآباد,51.3366168055635,35.676700671857,مهرآباد جنوبی
شیان,51.5031981755075,35.776374500135,لویزان - شیان
فراز,51.3726906403871,35.80145825,
سنایی,51.4214955690281,35.7195552485261,قائم مقام - سنائی
خاوران هاشم آباد,51.4408792114724,35.5846659248433,هاشم آباد
سرو ازاد,51.1813820627577,35.7569791100949,سرو آزاد
جنت آباد,51.3035321723788,35.7604390509728,جنت آباد
4 راه کوکا,51.4006214508945,35.6609567942139,راه آهن
دانشگاه تهران,51.1984885526567,35.7109217254146,شهرک دانشگاه تهران
علی آباد شمالی,51.4254709982636,35.6253841796588,علی آباد
شهید مفتح,51.2009928936746,35.761094,شهرک شهید باقری
آزاد شهر,51.1808324757297,35.7383335488895,پیکان شهر
مهرآباد جنوبی,51.3366168055635,35.676700671857,مهرآباد جنوبی
ابریشم بلوار تولید گران پلاک 2,51.4209213256836,35.6306381225586,علی آباد
داراباد,51.4928299395635,35.8116018105217,داراباد
  فدایی,51.43248,35.58683,هاشم آباد
دریاچه شهدا خلیج فارس,51.2094369171737,35.7383771167605,دریاچه
صدرا,51.2581732714336,35.7256700123998,شهرک صدرا
آزادی نبش آذربایجان,51.2667706712515,35.7091467,شهرک آزادی
اتحاد,51.3431395146967,35.6954006,استاد معین
جماران,51.4605006808045,35.82028825,جماران
افسریه شمالی,51.4940909768239,35.6551689661701,افسریه شمالی
حر,51.3881304242608,35.6873409431064,حر
شهر زیبا,51.2906046317408,35.7482714253775,شهر زیبا
تهران پارس,51.5223450332868,35.7253753776951,تهران پارس
پرواز شهرک پاسارگاد,51.3065302522759,35.7250866875853,شهرک پرواز
مراد اباد,51.3277412889606,35.7860607757693,مرادآباد
شهید رجایی شمال,51.3276573587813,35.6319085490268,شهید رجایی
سهروردی شمالی,51.434722087639,35.7200122860886,سهروردی - باغ صبا
بیمه,51.3186984682949,35.7053117435326,کوی بیمه
مطهری,51.4431267939079,35.6482965561624,مطهری
چهاردانگه جنب اداره برق,51.355517269136,35.721822782932,ستارخان - آلستوم
ستارخان,51.355517269136,35.721822782932,ستارخان - آلستوم
شمشیری,51.3438550078376,35.670286738902,شمشیری
قبا,51.4500173715126,35.7594957316686,
علائین,51.4552609754099,35.5825724256294,علایین
اسکندری,51.3817384449782,35.6883829364874,اسکندری
امام حسین ع,51.4801208146257,35.7724395492532,هروی - حسین آباد
خلیج فارس,51.2698895799854,35.6672501979225,خلیج فارس
قلهک,51.4437125173762,35.7730930126531,قلهک
درکه,51.3858516609359,35.8104816,
شهرک نفت,51.5062870669586,35.8081841,شهرک نفت (البرز)
قیام,51.4413445179435,35.6696456150902,قیام
شهید آوینی,51.2009928936746,35.761094,شهرک شهید باقری
باغ صبا,51.434722087639,35.7200122860886,سهروردی - باغ صبا
شهرک تختی,51.4103778438866,35.6626561321753,تختی - خانی آباد
جمهوری,51.38212692606,35.6973711858417,جمهوری
دربند,51.4258290422468,35.8181462524577,دربند
مجیدیه,51.4662271503954,35.7352341435174,مجیدیه
سنگلج,51.4125606243841,35.6758588,سنگلج
دارآباد,51.4928299395635,35.8116018105217,داراباد
انقلاب,51.3981583665589,35.6985802520857,فلسطین - انقلاب
گلستان,51.2472394974508,35.7538072685943,گلستان
دولت آباد,51.4514624766685,35.621248193425,دولت آباد
شهرک فرهنگیان,51.2856485706393,35.7085438146977,شهرک فرهنگیان
شهران,51.2907991779181,35.7581954576374,شهران جنوبی
شادمهر,51.3618294361732,35.70958935,شادمان
یوسف اباد,51.4049374774064,35.7364390661209,یوسف آباد
امین حضور,51.437637,35.680428,امام زاده یحیی
سیروس,51.435494,35.672767,بازار تهران
ظفر,51.41895,35.76791,ونک
کوی فراز,51.3726906403871,35.80145825,
کیان شهر جنوبی,51.433166557182,35.5950886593332,فیروز آبادی
درب دوم قلندری,51.4427743222799,35.7806968,کاوه
صادقیه,51.3513270279038,35.63799275,صادقیه
شهرک آزادی,51.2667706712515,35.7091467,شهرک آزادی
امامزاده عبداله,51.3492737074865,35.6781310849358,امام زاده عبدالله
جنت آباد مرکزی,51.3035321723788,35.7604390509728,جنت آباد
قزوین امامزاده حسن,51.3492737074865,35.6781310849358,امام زاده عبدالله
خزانه فلاح جلیلی,51.4211354588248,35.6387861524787,خزانه
بهمن یار,51.40534,35.62798,یاخجی آباد - رضوان
مولوی هرندی,51.4243252886348,35.6640488057456,شهید هرندی
بوستان ولایت,51.3813901986007,35.6454189942221,بوستان ولایت
بهجت اباد,51.4121080770449,35.7176995,بهجت آباد
وحیدیه,51.4704605925937,35.71484035,وحیدیه
مینا شمالی,51.4521898817993,35.6759068099823,مینای شمالی
آپادانا,51.3292958695686,35.7071563558298,شهرک آپادانا
شهرقدس شهرک الهیه,51.4327868209449,35.7886293635895,الهیه
بلوار فردوس غرب,51.3212760191305,35.7220179139732,فردوس
سرآسیاب مهرآباد,51.3295175824367,35.6720872043764,سرآسیاب - مهرآباد
فروزش امیربهادر,51.4037072169112,35.671303279677,فروزش - امیر بهادر
مجیدیه دبستان,51.4545885608168,35.7357077074977,دبستان
قاسم آباد,51.5221539698817,35.7652663121822,قاسم آباد
خانی آباد,51.3892863529707,35.6321671120839,خانی آباد شمالی
مجموعه آزادی,51.2667706712515,35.7091467,شهرک آزادی
شهرک والفجر منطقه 6,51.3913811183767,35.7456718869481,شهرک والفجر
زیبادشت,51.2612090867476,35.753112271299,زیبادشت
دولتخواه جنوبی,51.3439616523937,35.6153166668205,دولتخواه جنوبی
خلیج فارس شمالی,51.2698895799854,35.6672501979225,خلیج فارس
توحید,51.3705876605719,35.7072938487574,توحید
شیخ الرئیس,51.407284426864,35.69131245,شیخ هادی
شهرک نفت منطقه 1,51.5062870669586,35.8081841,شهرک نفت (البرز)
سعادت آباد دریا,51.3694103435883,35.7783716415155,دریا
کاظم اباد,51.4688201952046,35.7496846887685,کاظم آباد - بنی هاشم
فاطمی,51.3963815286957,35.71922115,فاطمی
الهیه فرشته,51.4327868209449,35.7886293635895,الهیه
فتح صنعتی,51.3044490313325,35.6759769395276,فتح - صنعتی
عباس آباد,51.4680542388991,35.5708474,عباس آباد
تهرانسر غربی,51.2476347565543,35.692823,تهرانسر غربی
 حمزه آباد,51.4232478225897,35.5975520320233,حمزه آباد
جمالزاده شمالی,51.3888191984363,35.6968101277703,جمالزاده
تقی آباد,51.4630163473125,35.5795150885463,تقی آباد
گیشا,51.38496,35.73874,امیرآباد
کوی فراز شهرک بوعلی,51.3690936423585,35.7916773,شهرک بوعلی
مجید آباد,51.5456721538503,35.7625621,مجیدآباد - استقلال
ملک آباد,51.4801208146257,35.7724395492532,هروی - حسین آباد
نیروی دریایی,51.4896268749158,35.7425938040838,نیروی دریایی
شریعتی,51.3733682667938,35.6384884287903,شهرک شریعتی
گلستان شرقی منطقه 22,51.2472394974508,35.7538072685943,گلستان
زنجان جنوبی,51.3596610311463,35.6950178647076,زنجان جنوبی
شهرک سینمایی,51.3727697907804,35.7579254271833,شهرک غرب
فدک,51.4816419354966,35.728681688628,فدک
چیتگر شمالی,51.186497576509,35.7247720605147,چیتگر
خواجه نصیر حقوقی,51.4380903229802,35.7036624283729,خواجه نصیر - حقوقی
سهروردی باغ صبا,51.434722087639,35.7200122860886,سهروردی - باغ صبا
ابراهیم آباد,51.4801208146257,35.7724395492532,هروی - حسین آباد
شهران جنوبی,51.2907991779181,35.7581954576374,شهران جنوبی
ایرانشهر,51.4220098018081,35.7085165947261,ایرانشهر
مهراباد جنوبی,51.3366168055635,35.676700671857,مهرآباد جنوبی
شهرک ابوذر,51.4784202995617,35.6485661239459,بلوار ابوذر - آهنگ
شهر ری,51.433166557182,35.5950886593332,فیروز آبادی
امیرآباد,51.3874827535255,35.7334922,امیرآباد
اختیاریه دیباجی,51.4590148662561,35.78638795,اختیاریه
دهقان,51.476245961674,35.6966036714866,دهقان - کوکاکولا
بهداشت,51.3387460445541,35.6564885099157,بهداشت
حسن اباد زرگنده,51.4323917111637,35.7742187655823,زرگنده
تجریش,51.4304824097303,35.8026363368801,تجریش
شهرارا,51.3719942899192,35.7169075426234,شهرآرا - پاتریس
قایم مقام سنایی,51.4214955690281,35.7195552485261,قائم مقام - سنائی
شهرک پاسداران,51.2761240921341,35.6905329,شهرک پاسداران
اوین,51.393556064167,35.79913245,اوین
جلیلی,51.3620317592193,35.6501155,جلیلی
داوودیه,51.4328111121412,35.7629944525446,میرداماد
منصوریه پل سیمان,51.4368262329867,35.6089605963461,منصوریه منگل
شهرک ولیعصر,51.347498038294,35.6421590822976,شهرک ولیعصر جنوبی
هزار سنگ,51.380402,35.804837,درکه
شهرک دانشگاه تهران,51.1984885526567,35.7109217254146,شهرک دانشگاه تهران
ظهیرآباد,51.3874827535255,35.7334922,امیرآباد
حسین اباد مبارک اباد,51.4801208146257,35.7724395492532,هروی - حسین آباد
اسمان,51.3431671838918,35.7754214858043,پونک
فرحزاد,51.3443000038542,35.789622836572,فرحزاد
خط اهن کوچه مختاری,51.4006214508945,35.6609567942139,راه آهن
قیطریه,51.444917883789,35.7900998440354,قیطریه
جمالزاده,51.3888191984363,35.6968101277703,جمالزاده
صفا,51.4522697743006,35.6946137577964,صفا
شهرک راه آهن,51.4006214508945,35.6609567942139,راه آهن
شهرک فردوس,51.3212760191305,35.7220179139732,فردوس
دردشت,51.5064029861186,35.7270915250797,دردشت
پونک جنوبی,51.326105562327,35.7578127380198,پونک
ارارات,51.4002253055734,35.7714594650629,آرارات
ونک,51.3920289508889,35.7680394225832,ونک
ارامنه,51.4571803146288,35.7203891,ارامنه
حسین آباد,51.4801208146257,35.7724395492532,هروی - حسین آباد
دولاب,51.461228733309,35.664754295261,دولاب
افسریه,51.4900417944202,35.6433893983154,افسریه جنوبی
بلوار,51.4784202995617,35.6485661239459,بلوار ابوذر - آهنگ
قائم مقام,51.4214955690281,35.7195552485261,قائم مقام - سنائی
آشتیانی,51.5030293638468,35.7150649248061,آشتیانی
کوی فردوس,51.3212760191305,35.7220179139732,فردوس
پیروزی خیابان مغانلو,51.4859772082576,35.6960527788536,پیروزی
بیسیم,51.4500278970109,35.6532338,ولیعصر - بیسیم
لشکر,51.4627766372467,35.7254960126983,لشگر غربی
نارمک شمالی,51.5052346335911,35.7362455785363,نارمک
ملک در 5 کیلومتری شهر ساری است,51.2906046317408,35.7482714253775,شهر زیبا
پیک ارکیده شرقی بن بست قاعم,51.5462138221936,35.7393459170829,تهرانپارس شرقی
شهرک آسمان,51.3431671838918,35.7754214858043,پونک
آهنگ,51.4855175768212,35.6619819436173,آهنگ
هاشم آباد,51.4408792114724,35.5846659248433,هاشم آباد
آگاهی گمرک,51.4010811742622,35.6644490271328,آگاهی
کشاورز پارک لاله,51.3986363016137,35.7141133718428,کشاورز - پارک لاله
جاده مخصوص کرج,51.3896053083276,35.6777851044479,مخصوص
امانیه,51.4200240857867,35.7806242425337,جردن - پارک ملت
جهاد,51.4036728799836,35.724163681227,جهاد
گلابدره,51.444094,35.820451,
کارون شمالی جیحون قصرالدشت,51.3665392770968,35.6949447035372,کارون شمالی
شهادت,51.4487291327119,35.6135166,شهادت
